Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Production,1993,11.29,2344000000.0,nan,-17.56,-0.62,0.73,0.69,1.01,4.14,-9.8,-2.1,-0.74,-8.6,3220000000.0,14.89,nan,924510000.0,787490000.0,-1.46,nan,248900000.0,1.2,1150000000.0,33.87,1.82,16.37,764540000.0,139240000.0,1.85,208250000.0,0.16,1.46,0.16,1.42,1.28,nan
PAVM,PAVmed Inc.,Health Care,Medical/Dental Instruments,2016,1.06,34565000.0,nan,-4.0,nan,nan,nan,nan,-3.34,0.0,0.0,-181.21,nan,nan,nan,nan,nan,-11750000.0,-0.76,nan,4190000.0000000005,0.13,8250000.0,nan,0.43,-0.28,-10460000.0,-5340000.0,0.49,nan,nan,nan,nan,nan,nan,0.0
PAYX,"Paychex, Inc.",Consumer Services,Diversified Commercial Services,1983,84.5,30566000000.0,29.74,25.46,2.99,8.1,11.67,8.08,19.63,27.42,36.35,10.62,44.55,3770000000.0,10.5,nan,2590000000.0,1550000000.0,2.86,0.8,723100000.0,2.01,796400000.0,30.4,1.17,7.29,1290000000.0,1100000000.0,0.88,359690000.0,2.48,2.95,2.24,2.65,3.08,80.42
PCTY,Paylocity Holding Corporation,Technology,Computer Software: Prepackaged Software,2014,104.41,5588000000.0,138.43,64.32,2.68,12.59,19.52,12.23,90.43,9.47,9.47,1.42,17.13,443880000.0,8.4,nan,228330000.0,60010000.0,0.76,-28.5,139020000.0,2.62,nan,nan,1.07,5.4,107680000.0,41450000.0,1.16,52970000.0,nan,nan,nan,nan,nan,0.0
PYPL,"PayPal Holdings, Inc.",Miscellaneous,Business Services,n/a,120.0,142519000000.0,65.6,34.56,1.98,8.97,9.38,8.52,48.1,13.92,14.19,3.18,14.85,15890000000.0,13.48,nan,7110000000.0,2820000000.0,1.85,30.5,7850000000.0,6.68,2000000000.0,13.19,1.22,12.93,6860000000.0,7550000000.0,0.86,1170000000.0,nan,nan,nan,nan,nan,0.0
CNXN,"PC Connection, Inc.",Consumer Services,Catalog/Specialty Distribution,n/a,33.31,899643000.0,13.81,12.5,1.65,0.33,1.67,0.3,7.77,2.44,3.3,7.28,12.83,2710000000.0,101.79,nan,411090000.0,103770000.0,2.47,12.6,93470000.0,3.55,17750000.0,3.3,2.6,20.4,67690000.0,33850000.0,1.37,26360000.0,nan,nan,nan,nan,nan,0.0
PCMI,"PCM, Inc.",Consumer Services,Catalog/Specialty Distribution,n/a,34.78,429377000.0,17.99,11.65,0.66,0.2,2.68,0.26,10.17,1.14,1.99,3.66,16.96,2160000000.0,178.32,nan,343940000.0,55900000.0,1.94,66.3,7130000.0,0.58,149590000.0,93.84,1.06,13.01,111820000.0,101250000.0,1.57,12180000.0,nan,nan,nan,nan,nan,0.0
PCSB,PCSB Financial Corporation,Finance,Banks,2017,19.55,355368000.0,35.77,35.02,nan,7.72,1.19,5.74,nan,20.23,28.25,0.63,3.31,46020000.0,2.76,nan,43740000.0,nan,0.56,-8.8,87110000.0,5.26,26250000.0,nan,nan,16.8,14280000.0,nan,0.37,18350000.0,0.16,0.82,0.12,0.61,nan,16.07
PCTI,"PC-Tel, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,1999,4.51,84353000.0,nan,24.11,1.97,1.03,1.18,0.57,-39.11,-15.09,-5.34,-3.08,-16.31,81840000.0,4.72,nan,31080000.0,-1200000.0,-0.715,nan,35040000.0,1.97,1640000.0,2.37,4.87,3.87,7070000.0,6710000.0,0.01,18420000.0,0.22,4.85,0.22,4.88,3.42,nan
PDCE,"PDC Energy, Inc.",Energy,Oil & Gas Production,n/a,29.53,1971000000.0,nan,7.05,0.32,1.48,0.82,2.48,3.43,-7.91,-4.82,-0.88,-4.28,1330000000.0,20.08,nan,1140000000.0,958920000.0,-1.59,nan,1110000.0,0.02,1320000000.0,54.6,0.44,36.42,866010000.0,-54090000.0,1.72,66280000.0,nan,nan,nan,nan,nan,0.0
PDFS,"PDF Solutions, Inc.",Technology,EDP Services,2001,13.11,444273000.0,nan,22.46,3.11,5.44,2.25,4.25,-58.17,-12.23,-13.96,-3.1,-5.0,81600000.0,2.53,nan,43570000.0,-5960000.0,-0.31,nan,90420000.0,2.79,10380000.0,5.26,6.9,6.1,9940000.0,3590000.0,1.26,32430000.0,nan,nan,nan,nan,nan,0.0
PDLI,"PDL BioPharma, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1992,3.12,377650000.0,nan,22.36,1.53,3.42,0.56,1.26,69.45,-57.72,-11.7,-0.8,-8.31,110500000.0,0.79,nan,62060000.0,2000000.0,-0.456,317.0,366320000.0,3.04,128490000.00000001,18.52,11.02,5.62,4610000.0,47320000.0,0.54,120660000.0,nan,nan,0.0,0.0,nan,0.0
PDLB,PDL Community Bancorp,Finance,Savings Institutions,2017,14.18,261387999.99999997,106.22,nan,nan,6.71,1.5,6.57,nan,6.17,9.85,0.24,1.43,38950000.0,2.18,nan,38350000.0,nan,0.14,-29.0,36510000.0,2.07,44400000.0,nan,nan,9.55,8260000.0,nan,nan,18460000.0,nan,nan,nan,nan,nan,0.0
SKIS,"Peak Resorts, Inc.",Consumer Services,Hotels/Resorts,2014,10.88,164397000.0,24.09,nan,nan,0.89,2.0,2.17,8.04,4.83,16.35,5.24,8.75,184430000.0,12.6,nan,64690000.0,49770000.0,0.45,86.8,30190000.0,1.99,229800000.0,197.18,1.1,5.42,34510000.0,5240000.0,0.93,13980000.0,0.28,2.58,0.28,2.57,nan,62.22
PGC,Peapack-Gladstone Financial Corporation,Finance,Commercial Banks,n/a,27.76,555389000.0,12.31,10.74,2.15,3.54,1.13,3.14,nan,28.51,37.67,0.99,9.91,157080000.0,8.2,nan,152810000.0,nan,2.32,5.7,257920000.00000003,13.56,222460000.0,nan,nan,25.31,82050000.0,nan,1.29,19450000.0,0.2,0.72,0.2,0.72,0.82,8.62
PENN,"Penn National Gaming, Inc.",Consumer Services,Hotels/Resorts,1994,18.29,2234000000.0,22.68,9.08,0.34,0.55,1.19,3.1,11.62,2.21,18.9,5.09,9.74,4030000000.0000005,38.94,nan,1540000000.0,1070000000.0000001,0.84,-9.8,400280000.0,3.43,10740000000.0,577.01,0.78,15.97,411550000.0,418310000.0,1.96,117140000.0,nan,nan,nan,nan,nan,0.0
PVAC,Penn Virginia Corporation,Energy,Oil & Gas Production,n/a,32.82,508361000.0,2.93,3.53,0.36,1.14,1.24,2.26,2.88,39.31,46.12,13.93,55.0,447140000.0,29.67,nan,365880000.0,350950000.0,11.5,nan,4660000.0,0.31,518720000.0,126.84,0.6,27.07,302710000.0,-191620000.0,1.35,15110000.0,nan,nan,nan,nan,nan,0.0
PFLT,PennantPark Floating Rate Capital Ltd.,n/a,n/a,n/a,11.62,453634000.0,29.25,9.92,nan,5.21,0.88,10.4,nan,17.81,80.45,4.61,2.94,87060000.0,2.24,nan,72200000.0,nan,0.4,nan,33740000.0,0.87,486300000.0,94.75,4.05,13.24,-132130000.0,10770000.0,0.77,38770000.0,1.14,9.76,1.14,9.76,8.23,285.0
PNNT,PennantPark Investment Corporation,n/a,n/a,2007,6.71,449873000.0,14.81,8.39,4.59,4.15,0.76,10.01,nan,28.97,70.73,3.94,5.1,108450000.0,1.56,nan,108280000.0,nan,0.45,nan,30310000.0,0.45,666250000.0,112.51,1.58,8.83,-250460000.0,57220000.0,0.85,69050000.0,0.72,10.75,0.72,10.75,12.7,160.0
WRLS,Pensare Acquisition Corp.,Finance,Business Services,2017,10.48,144998000.0,nan,nan,nan,nan,18.94,nan,-21.5,0.0,0.0,-0.93,19.8,nan,nan,nan,nan,-4500000.0,-0.45,nan,nan,0.01,3220000.0,64.45,0.03,0.55,-2040000.0,nan,nan,38810000.0,nan,nan,nan,nan,nan,0.0
PEBO,Peoples Bancorp Inc.,Finance,Major Banks,n/a,31.48,672303000.0,12.98,10.87,1.53,3.57,1.17,4.66,nan,25.93,37.58,1.28,9.86,188510000.0,9.77,nan,178310000.0,nan,2.5,22.4,77190000.0,3.79,308900000.0,nan,nan,27.68,69850000.0,nan,0.92,20690000.0,1.36,4.28,1.22,3.85,2.74,46.4
PEBK,"Peoples Bancorp of North Carolina, Inc.",Finance,Major Banks,n/a,27.49,163304000.0,11.48,nan,nan,2.65,1.26,3.15,nan,23.38,28.8,1.29,11.6,61520000.0,10.27,nan,58580000.0,nan,2.39,20.1,38820000.0,6.52,68350000.0,nan,nan,21.81,nan,nan,0.93,5960000.0,0.56,2.02,0.53,1.92,1.46,23.25
PBCT,"People&#39;s United Financial, Inc.",Finance,Savings Institutions,n/a,16.29,6636000000.0,12.74,11.73,0.91,3.97,0.96,6.26,nan,29.82,41.87,1.04,7.69,1670000000.0,4.53,nan,1570000000.0,nan,1.31,20.9,515200000.00000006,1.31,4310000000.0,nan,nan,17.34,nan,nan,1.41,347440000.0,0.71,4.35,0.7,4.3,4.11,53.63
PUB,People&#39;s Utah Bancorp,Finance,Major Banks,2015,28.52,550511000.0,13.25,13.01,1.59,4.76,1.83,3.46,nan,36.4,48.0,1.9,14.91,115760000.0,6.18,nan,114680000.0,nan,2.21,16.7,140620000.0,7.48,nan,nan,nan,16.03,65700000.0,nan,0.57,18800000.0,0.48,1.68,0.45,1.56,nan,19.46
PEP,"Pepsico, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),n/a,131.2,180658000000.0,14.3,21.64,6.31,2.76,12.96,3.24,16.54,19.59,16.28,8.64,105.87,65340000000.0,46.42,nan,35280000000.0,12820000000.0,9.03,11.8,3580000000.0,2.56,32659999999.999996,232.64,0.86,9.97,9720000000.0,4930000000.0,0.53,1400000000.0,3.82,2.93,3.74,2.86,2.81,41.48
PRCP,"Perceptron, Inc.",Capital Goods,Electronic Components,1992,4.01,38096000.0,17.95,19.75,1.23,0.46,0.78,0.38,5.89,2.61,3.72,2.61,4.51,82220000.0,8.59,nan,32000000.0,5330000.0,0.22,nan,6170000.0,0.64,nan,0.04,2.66,5.08,1900000.0,-1170000.0,1.46,9640000.0,nan,nan,0.15,3.86,nan,0.0
PRFT,"Perficient, Inc.",Technology,EDP Services,1999,35.57,1180000000.0,44.79,17.39,1.35,2.31,3.24,2.52,20.71,5.21,8.15,4.93,7.41,511250000.0,15.94,nan,178540000.0,62310000.0,0.8,42.6,27730000.0,0.84,142730000.0,40.8,2.82,11.07,64090000.0,51640000.0,0.9,32950000.000000004,nan,nan,nan,nan,nan,0.0
PFMT,Performant Financial Corporation,Consumer Services,Other Consumer Services,2012,1.36,65904000.0,nan,-41.33,-0.21,0.49,0.95,0.91,-8.2,-18.69,-13.5,-7.8,-31.52,133520000.00000001,2.54,nan,59520000.0,-14850000.0,-0.475,nan,4360000.0,0.08,54470000.0,78.81,1.34,1.3,-1960000.0,nan,-0.6,53150000.0,nan,nan,nan,nan,nan,0.0
PESI,"Perma-Fix Environmental Services, Inc.",Basic Industries,Environmental Services,n/a,3.59,39900000.0,nan,nan,nan,0.82,1.46,0.96,127.82,-4.59,-2.25,-1.16,-6.97,48590000.0,4.08,nan,11780000.0,nan,-0.187,nan,nan,0.03,6460000.0,25.29,0.65,2.26,nan,1740000.0,1.45,12050000.0,nan,nan,nan,nan,nan,0.0
PPIH,"Perma-Pipe International Holdings, Inc.",Capital Goods,Pollution Control Equipment,n/a,8.85,69635000.0,nan,nan,nan,0.56,1.37,0.69,11.2,-0.74,2.46,1.84,-1.81,124350000.0,15.83,nan,23340000.0,7610000.0,-0.12,nan,7960000.0,1.01,23560000.0,46.4,1.67,6.43,6360000.0,6770000.0,-0.01,7880000.0,nan,nan,nan,nan,nan,0.0
PETQ,"PetIQ, Inc.",Health Care,Other Pharmaceuticals,2017,36.02,1016000000.0,251.96,30.53,1.58,1.81,2.98,1.67,30.66,0.51,3.26,2.44,2.41,561980000.0,29.54,nan,83290000.0,30710000.0,0.14,nan,54370000.0,2.43,129699999.99999999,39.47,2.89,12.1,7820000.0,-4990000.0,2.05,22360000.0,nan,nan,nan,nan,nan,0.0
PETS,"PetMed Express, Inc.",Health Care,Medical/Nursing Services,n/a,16.65,345727000.0,11.59,14.08,1.94,1.25,2.79,0.91,6.45,11.05,13.25,15.37,24.65,276020000.0,13.52,nan,95310000.0,38810000.0,1.48,-57.5,83400000.0,4.16,nan,nan,5.79,6.16,23140000.0,14930000.0,0.83,20120000.0,1.08,6.74,1.08,6.49,3.68,57.61
PFSW,"PFSweb, Inc.",Miscellaneous,Business Services,1999,3.72,69890000.0,92.31,5.0,0.36,0.27,1.5,0.53,8.26,0.32,2.09,1.91,1.85,257519999.99999997,13.35,nan,85300000.0,16489999.999999998,0.039,nan,14680000.0,0.76,80070000.0,173.67,1.14,2.39,11920000.0,7890000.0,1.04,19410000.0,nan,nan,nan,nan,nan,0.0
PGTI,"PGT Innovations, Inc.",Capital Goods,Building Products,2006,16.05,969147000.0,16.85,14.44,1.86,1.32,2.45,1.77,10.3,7.49,13.58,9.13,18.9,731980000.0,13.42,nan,244670000.0,125840000.0,0.99,12.5,44940000.0,0.77,399650000.0,100.96,3.03,6.79,92340000.0,47710000.0,0.89,58350000.0,nan,nan,nan,nan,nan,0.0
PHAS,"PhaseBio Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2018,9.46,268521000.0,nan,-5.58,nan,203.27,5.21,172.68,-9.49,0.0,nan,-45.55,-140.88,1320000.0,0.12,nan,-14790000.0,-24040000.0,-2.38,nan,51890000.0,1.81,9190000.0,20.85,14.24,1.8,-23150000.0,-21450000.0,nan,24500000.0,nan,nan,nan,nan,nan,0.0
PAHC,Phibro Animal Health Corporation,Health Care,Major Pharmaceuticals,2014,29.01,1171000000.0,17.24,17.44,11.89,1.4,5.48,1.69,11.46,8.14,11.68,8.86,34.08,835900000.0,20.7,nan,268550000.0,123460000.0,1.68,-25.2,84880000.0,2.1,329230000.0,154.05,3.41,5.28,42400000.0,24890000.0,0.39,20290000.0,0.48,1.6,0.44,1.52,nan,26.19
PLAB,"Photronics, Inc.",Technology,Semiconductors,1987,9.83,668645000.0,17.74,13.66,2.08,1.24,0.87,1.23,4.94,7.3,10.37,3.18,5.97,537340000.0,7.96,nan,131500000.0,134120000.0,0.56,-20.5,167070000.0,2.49,36430000.0,4.05,2.67,11.52,90370000.0,-67880000.0,0.83,67069999.99999999,nan,nan,nan,nan,nan,0.0
PICO,PICO Holdings Inc.,Finance,Real Estate,n/a,10.57,216065000.0,36.79,nan,nan,7.87,1.21,7.23,22.27,22.66,32.23,2.84,3.26,27440000.0,1.28,nan,10420000.0,8910000.0,0.29,nan,17180000.0,0.85,nan,0.24,30.03,8.81,14270000.0,1380000.0,0.97,20250000.0,nan,nan,nan,nan,nan,0.0
PIRS,"Pieris Pharmaceuticals, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch,n/a,4.64,224140000.0,nan,-4.55,nan,6.69,7.41,3.61,-3.69,-84.75,-99.65,-13.71,-70.22,33490000.000000004,0.63,nan,29100000.0,-32780000.0,-0.533,nan,110780000.0,2.25,nan,nan,3.02,0.61,-47510000.0,-37080000.0,0.86,49260000.0,nan,nan,nan,nan,nan,0.0
PPC,Pilgrim&#39;s Pride Corporation,Consumer Non-Durables,Meat/Poultry/Fish,n/a,26.96,6739000000.0,31.68,10.94,0.63,0.62,3.16,0.83,12.78,1.95,3.98,4.25,10.13,10920000000.0,43.83,nan,843480000.0,708240000.0,0.85,-29.6,378520000.0,1.52,2660000000.0,124.16,1.68,8.56,611380000.0,177330000.0,1.21,249420000.0,nan,nan,nan,nan,nan,0.0
PDD,Pinduoduo Inc.,Miscellaneous,Business Services,2018,20.98,24328000000.0,nan,31.24,nan,nan,6.1,nan,nan,-73.05,0.0,-22.26,-68.71,nan,nan,nan,10210000000.0,nan,-2.09,nan,nan,nan,nan,0.95,1.9,3.43,nan,nan,nan,1160000000.0,nan,nan,nan,nan,nan,0.0
PME,Pingtan Marine Enterprise Ltd.,n/a,n/a,n/a,2.66,208705000.0,19.56,nan,nan,2.91,1.56,3.78,9.92,14.82,24.9,4.15,7.76,71800000.0,0.91,nan,31020000.0,27330000.0,0.135,nan,76890000.0,0.97,119510000.0,78.37,1.12,1.69,58770000.0,-26400000.0,0.52,79060000.0,0.04,1.52,0.02,0.75,nan,14.29
PNFP,"Pinnacle Financial Partners, Inc.",Finance,Major Banks,n/a,59.26,4661000000.0,12.19,11.11,0.35,4.89,1.11,6.94,nan,40.19,51.58,1.52,9.58,953870000.0,12.41,nan,902840000.0,nan,4.97,15.5,506150000.0,6.62,2580000000.0,nan,nan,54.64,nan,nan,1.62,76960000.0,0.64,1.09,0.62,1.04,0.92,12.47
PPSI,"Pioneer Power Solutions, Inc.",Consumer Durables,Electrical Products,n/a,5.5,47993000.0,85.94,nan,nan,0.46,2.76,0.68,-244.69,0.54,-2.52,-2.08,3.25,103910000.0,11.91,nan,19250000.0,nan,0.06,nan,7720000.0,0.88,30200000.0,173.75,1.03,1.99,1970000.0,5870000.0,0.3,8730000.0,nan,nan,nan,nan,nan,0.0
PXLW,"Pixelworks, Inc.",Technology,Semiconductors,2000,2.94,112630000.0,nan,-75.0,-2.43,1.45,2.41,1.19,-70.96,-5.2,-6.64,-4.86,-9.03,77910000.0,2.14,nan,39950000.0,-1310000.0,-0.111,nan,23910000.0,0.64,6110000.0,13.06,2.11,1.25,3350000.0,5250000.0,2.89,37540000.0,nan,nan,nan,nan,nan,0.0
PLYA,Playa Hotels & Resorts N.V.,Consumer Services,Hotels/Resorts,n/a,7.35,948117000.0,23.01,21.38,2.61,1.49,1.08,2.94,11.34,6.33,13.31,2.67,5.35,634440000.0,4.99,nan,281120000.0,164290000.0,0.32,97.0,111020000.0,0.85,1010000000.0,115.51,2.01,6.73,112500000.0,-26320000.0,0.35,112570000.0,nan,nan,nan,nan,nan,0.0
PLXS,Plexus Corp.,Technology,Electrical Products,n/a,56.71,1699000000.0,12.99,14.37,2.05,0.54,1.97,0.58,9.4,4.62,4.51,4.5,16.58,3130000000.0,100.8,nan,270200000.0,192090000.0,4.43,-6.4,198400000.0,6.73,326560000.0,37.94,1.78,29.19,nan,nan,1.38,30110000.0,nan,nan,nan,nan,nan,0.0
PLUG,"Plug Power, Inc.",Energy,Industrial Machinery/Components,1999,2.24,562000000.0,nan,-9.96,-0.24,3.37,nan,4.76,-13.18,-55.28,-43.17,-12.96,-228.66,166810000.0,0.77,nan,2620000.0,-60290000.0,-0.425,nan,39340000.0,0.16,249830000.0,820.19,1.88,-0.0,-69850000.0,-79830000.0,0.68,228600000.0,nan,nan,nan,nan,nan,0.0
PS,"Pluralsight, Inc.",Technology,"Computer Software: Programming, Data Processing",2018,29.58,4203000000.0000005,nan,-233.46,0.55,16.68,14.4,10.66,-22.78,-31.51,-52.45,-13.22,-122.03,252000000.0,3.61,nan,169430000.0,-117930000.0,-0.25,nan,736570000.0,7.73,501240000.0,175.33,3.79,2.11,10070000.0,28790000.0,nan,95280000.0,nan,nan,nan,nan,nan,0.0
PSTI,"Pluristem Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,0.54,63810000.0,nan,-2.37,nan,nan,5.92,nan,-2.17,0.0,nan,-73.69,-174.55,nan,0.0,nan,nan,-34390000.0,-0.319,nan,10540000.0,0.07,nan,nan,1.6,0.07,-28570000.0,-15640000.0,1.4,110870000.0,nan,nan,nan,nan,nan,0.0
PLXP,PLx Pharma Inc.,Health Care,Major Pharmaceuticals,2014,5.9,55180000.0,nan,-3.42,-0.06,55.78,nan,49.17,-4.67,0.0,nan,-24.57,-156.4,nan,0.11,nan,nan,-10420000.0,-3.18,nan,24320000.0,2.78,7660000.0,83.16,4.86,-0.51,-9050000.0,-5870000.0,6.23,8870000.0,nan,nan,nan,nan,nan,0.0
PNTR,Pointer Telocation Ltd.,Technology,Radio And Television Broadcasting And Communications Equipment,n/a,15.12,123216000.0,21.52,10.23,nan,1.64,1.79,1.66,10.91,7.75,11.89,5.82,8.62,75160000.0,9.26,nan,41010000.0,11470000.0,0.7,-64.4,6880000.0,0.84,8039999.999999999,11.77,1.87,8.39,6010000.0,3880000.0,0.98,8160000.0,nan,nan,nan,nan,nan,0.0
PCOM,"Points International, Ltd.",Miscellaneous,Business Services,n/a,11.67,165264000.0,23.62,30.28,1.48,0.43,4.31,0.26,8.0,1.9,2.43,4.97,18.26,383080000.0,26.97,nan,53900000.0,12680000.0,0.5,-22.2,68320000.0,4.88,4350000.0,11.34,1.16,2.74,13540000.0,8130000.000000001,1.07,13940000.0,nan,nan,nan,nan,nan,0.0
POLA,"Polar Power, Inc.",Miscellaneous,Industrial Machinery/Components,2016,4.52,45137000.0,nan,nan,nan,1.68,2.0,1.69,-189.32,-1.7,-2.58,-1.63,-2.03,26920000.0,2.65,nan,7430000.0,nan,-0.045,nan,3530000.0,0.35,3840000.0,17.02,6.55,2.22,-7420000.0,-6830000.0,0.25,10140000.0,nan,nan,nan,nan,nan,0.0
PTE,"PolarityTE, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,4.13,110223000.0,nan,-1.13,-0.08,20.04,1.65,12.65,-0.57,0.0,nan,nan,nan,5500000.0,0.22,nan,1750000.0,-120920000.0,-4.769,nan,44650000.0,1.85,7960000.0,14.07,5.59,2.66,-60620000.0,nan,1.64,7360000.0,nan,nan,nan,nan,nan,0.0
POOL,Pool Corporation,Consumer Durables,Industrial Specialties,1995,188.18,7453000000.0,30.89,27.76,1.78,2.43,21.75,2.7,23.26,8.14,10.71,13.3,76.14,3070000000.0,76.96,nan,870170000.0,357050000.0,6.07,12.3,60690000.0,1.52,867410000.0,252.76,2.35,8.62,252910000.0,149100000.0,0.99,39750000.0,2.2,1.17,1.9,1.01,1.18,31.2
POPE,Pope Resources,Consumer Non-Durables,Environmental Services,n/a,68.0,298559000.0,69.33,nan,nan,2.88,5.21,7.16,19.75,4.26,7.77,0.99,0.79,103610000.0,24.0,nan,45470000.0,37550000.0,0.99,-42.1,4790000.0,1.1,156710000.0,44.81,2.45,13.13,34080000.0,-29390000.0,0.31,4360000.0,4.0,5.78,3.5,5.11,4.16,357.14
BPOP,"Popular, Inc.",Finance,Major Banks,n/a,55.5,5456000000.0,8.22,8.74,1.78,2.52,1.01,0.85,nan,32.14,38.05,1.47,13.23,2160000000.0,21.54,nan,2029999999.9999998,nan,6.86,83.9,5210000000.0,53.95,1550000000.0,nan,nan,55.78,829520000.0,nan,1.22,96650000.0,1.2,2.2,1.05,1.93,nan,15.31
PTLA,"Portola Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2013,26.88,1831000000.0,nan,-9.27,nan,32.9,37.75,32.28,-5.64,0.0,-578.6,-44.87,-190.75,55660000.0,0.84,nan,-182560000.0,-318880000.0,-5.18,nan,322840000.0,4.74,278390000.0,549.63,4.81,0.71,-301270000.0,-157710000.0,2.56,68020000.0,nan,nan,nan,nan,nan,0.0
PBPB,Potbelly Corporation,Consumer Services,Restaurants,2013,4.5,110380000.0,nan,20.95,-7.47,0.26,1.46,0.81,13.44,-6.01,0.58,0.58,-25.61,417810000.0,16.77,nan,123800000.0,25270000.0,-1.008,nan,13830000.0,0.58,245780000.0,323.02,0.62,3.15,21950000.0,5930000.0,1.55,23940000.0,nan,nan,nan,nan,nan,0.0
PCH,PotlatchDeltic Corporation,Consumer Services,Real Estate Investment Trusts,n/a,37.83,2599000000.0,22.09,28.7,8.35,2.72,2.03,3.39,13.59,12.01,17.16,4.42,8.79,956400000.0,14.74,nan,268780000.0,238600000.0,1.74,-55.1,104790000.0,1.55,779970000.0,61.01,1.72,18.91,163050000.0,170010000.0,1.5,67590000.0,1.6,4.25,1.6,4.21,3.82,88.89
POWL,"Powell Industries, Inc.",Consumer Durables,Electrical Products,n/a,37.3,434721000.0,nan,24.28,12.43,0.89,1.49,0.73,23.26,0.02,0.51,0.39,0.03,490120000.0,42.49,nan,65360000.0,15460000.0,0.01,nan,72370000.0,6.26,1200000.0,0.41,2.4,25.31,8109999.999999999,12990000.0,1.37,11550000.0,1.04,2.81,1.04,2.79,3.11,nan
POWI,"Power Integrations, Inc.",Technology,Semiconductors,1997,85.84,2578000000.0,41.6,28.78,3.91,6.41,4.82,5.68,31.92,15.67,11.89,4.96,11.83,402060000.0,13.75,nan,214790000.0,71580000.0,2.12,-49.1,218700000.0,7.47,6570000.0,1.24,6.7,18.25,69310000.0,22370000.0,1.34,29050000.0,0.68,0.8,0.65,0.76,0.88,30.81
PRAA,"PRA Group, Inc.",Finance,Finance: Consumer Services,2002,28.97,1388000000.0,23.35,14.16,1.18,1.49,1.26,4.21,19.65,6.42,19.41,2.89,5.99,930030000.0,20.53,nan,874830000.0,199460000.0,1.31,-27.9,102890000.0,2.27,2670000000.0,235.69,18.49,24.3,61180000.0,-379900000.0,1.6,45380000.0,nan,nan,nan,nan,nan,0.0
PRAH,"PRA Health Sciences, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch,2014,100.22,6722000000.0,42.62,17.99,1.46,2.32,6.03,2.68,17.3,5.5,11.58,6.23,15.48,2890000000.0,44.81,nan,1370000000.0,447450000.0,2.39,13.1,177140000.0,2.7,1280000000.0,115.13,0.9,16.89,336200000.0,336610000.0,1.54,65660000.0,nan,nan,nan,nan,nan,0.0
PRPO,"Precipio, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,n/a,2.91,16989000.0,nan,-4.56,-0.13,5.93,1.26,7.49,-2.71,0.0,-318.74,-23.92,-128.28,2870000.0,1.37,nan,nan,-7930000.0,-7.464,nan,nan,0.05,4420000.0,44.92,0.14,2.28,-7490000.0,-5470000.0,3.46,nan,nan,nan,nan,nan,nan,0.0
PFBC,Preferred Bank,n/a,n/a,n/a,52.61,828825000.0,10.93,10.05,1.05,5.25,1.82,3.6,nan,47.92,68.83,1.83,18.09,157970000.0,10.45,nan,147640000.0,nan,4.95,14.8,351120000.0,23.13,120560000.0,nan,nan,29.74,nan,nan,1.48,15320000.0,1.2,2.28,1.15,2.18,nan,23.01
PFBI,"Premier Financial Bancorp, Inc.",Finance,Major Banks,1996,15.7,225840000.0,10.2,nan,nan,3.25,1.0,2.3,nan,30.56,43.31,1.3,10.37,69400000.0,4.97,nan,66540000.00000001,nan,1.51,20.3,103220000.0,7.05,36220000.0,nan,nan,15.4,27990000.0,nan,0.79,14640000.0,0.6,3.93,0.6,3.87,3.25,39.74
PINC,"Premier, Inc.",Consumer Services,Other Consumer Services,2013,39.27,2428000000.0,nan,13.87,1.59,1.44,nan,1.45,4.42,7.73,24.63,10.39,nan,1680000000.0,29.55,nan,862970000.0,552620000.0,-0.79,29.4,137510000.0,2.22,158230000.0,nan,1.08,-9.8,506110000.0,196430000.0,0.22,nan,nan,nan,nan,nan,nan,0.0
