Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
TGTX,"TG Therapeutics, Inc.",Health Care,Major Pharmaceuticals,n/a,6.09,558088000.0,nan,-4.81,nan,nan,40.86,nan,-3.15,0.0,nan,-80.22,-277.85,nan,0.0,nan,nan,-158620000.0,-1.96,nan,84980000.0,0.96,38000000.0,287.79,1.69,0.15,-135910000.0,-76580000.0,2.16,90840000.0,nan,nan,nan,nan,nan,0.0
ANDE,"The Andersons, Inc.",Consumer Services,Farming/Seeds/Milling,n/a,23.08,743614000.0,18.8,9.79,1.97,0.13,0.78,0.41,12.67,0.65,1.32,1.69,3.97,5800000000.0,190.86,nan,302000000.0,185900000.0,1.22,38.8,11090000.0,0.34,1570000000.0,154.21,1.36,29.43,-76440000.0,-784850000.0,1.12,28480000.0,0.68,2.96,0.67,2.92,1.68,54.44
TBBK,"The Bancorp, Inc.",Finance,Major Banks,n/a,9.21,518356000.0,5.37,8.78,0.77,1.83,1.13,2.06,nan,34.43,49.26,2.16,24.12,283700000.0,5.02,nan,271480000.0,nan,1.7,84.8,27450000.0,0.48,100000000.0,nan,nan,8.07,-489940000.0,nan,0.91,56470000.0,nan,nan,nan,nan,nan,0.0
BPRN,The Bank of Princeton,n/a,n/a,n/a,26.61,180676000.0,17.46,11.08,nan,4.59,0.95,3.34,nan,26.77,36.35,0.81,5.76,39330000.0,5.89,nan,43010000.0,nan,1.53,-22.8,62710000.0,9.3,13870000.0,nan,nan,28.08,25150000.0,nan,0.59,6660000.0,0.12,0.46,0.09,0.34,nan,5.88
CAKE,The Cheesecake Factory Incorporated,Consumer Services,Restaurants,1992,38.26,1666000000.0,16.14,13.52,2.03,0.71,3.15,1.16,12.02,4.54,5.86,5.12,18.58,2360000000.0,52.93,nan,965320000.0,227550000.0,2.35,25.2,22600000.0,0.51,1060000000.0,196.8,0.36,12.05,234540000.0,110820000.0,0.82,45210000.0,1.44,3.79,1.32,3.48,1.85,55.93
CHEF,"The Chefs&#39; Warehouse, Inc.",Consumer Non-Durables,Food Distributors,2011,38.81,1162000000.0,52.56,32.15,1.76,0.76,3.68,1.03,21.17,1.44,3.54,4.26,7.64,1520000000.0,51.88,nan,367050000.0,73900000.0,0.73,13.6,24290000.0,0.8,420330000.0,132.43,2.28,10.48,48050000.0,12650000.0,0.79,29940000.0,nan,nan,nan,nan,nan,0.0
TCFC,The Community Financial Corporation,Finance,Major Banks,n/a,31.25,175489000.0,11.51,10.34,1.1,3.19,1.07,3.93,nan,27.62,41.71,0.91,9.76,54950000.0,9.89,nan,53550000.0,nan,2.73,55.3,43200000.0,7.74,85200000.0,nan,nan,29.31,18380000.0,nan,0.48,5580000.0,0.5,1.6,0.47,1.52,1.53,17.4
DSGX,The Descartes Systems Group Inc.,Technology,Computer Software: Prepackaged Software,n/a,35.24,2940000000.0,88.7,61.17,7.4,10.27,4.99,10.36,30.77,11.05,16.91,3.88,5.97,286160000.0,3.72,nan,200180000.0,96320000.0,0.4,4.8,29550000.0,0.38,253500000.0,46.17,0.94,7.11,82660000.0,75930000.0,0.71,61280000.0,nan,nan,nan,nan,nan,0.0
DXYN,"The Dixie Group, Inc.",Consumer Durables,Home Furnishings,n/a,1.05,16280000.000000002,nan,nan,nan,0.04,0.4,0.41,20.63,-6.32,-1.18,-1.03,-38.54,388740000.0,24.58,nan,89690000.0,7650000.0,-1.552,nan,nan,0.0,137880000.0,273.62,2.36,3.19,13880000.0,21170000.0,2.27,15540000.0,nan,nan,nan,nan,nan,0.0
ENSG,"The Ensign Group, Inc.",Health Care,Hospital/Nursing Management,2007,49.07,2598000000.0,26.81,19.88,1.43,1.19,4.02,1.82,19.55,4.74,7.05,5.57,16.85,2180000000.0,41.25,nan,283620000.0,202470000.0,1.86,30.0,47050000.0,0.88,1330000000.0,195.8,1.15,12.43,181340000.0,6040000.0,0.92,53390000.0,0.19,0.38,0.19,0.38,0.65,10.08
XONE,The ExOne Company,Capital Goods,Industrial Machinery/Components,2013,8.0,128678000.0,nan,32.88,-0.96,1.93,2.41,1.97,-64.67,-9.78,-10.93,-5.68,-11.27,66750000.0,4.11,nan,21160000.0,-2029999.9999999998,-0.4,nan,5460000.0,0.33,1750000.0,3.14,1.92,3.41,-5470000.0,-3560000.0,2.82,16350000.000000002,nan,nan,nan,nan,nan,0.0
FLIC,The First of Long Island Corporation,Finance,Major Banks,n/a,21.62,528703000.0,13.19,12.51,1.79,4.84,1.37,8.71,nan,38.24,44.42,0.98,10.9,109140000.0,4.32,nan,107390000.0,nan,1.65,4.2,69220000.0,2.81,483090000.0,nan,nan,15.87,54220000.0,nan,0.68,24900000.0,0.68,3.12,0.68,3.12,2.56,40.0
GT,The Goodyear Tire & Rubber Company,Consumer Durables,Automotive Aftermarket,n/a,11.43,2611000000.0,5.95,5.54,3.11,0.17,0.55,0.63,5.89,3.02,5.66,2.97,9.62,15030000000.0,64.52,nan,3460000000.0,1620000000.0,1.93,-65.6,917000000.0,3.94,7600000000.0,150.54,1.34,20.84,709000000.0,-212620000.0,1.71,240480000.0,0.64,5.57,0.62,5.4,1.53,32.63
HABT,"The Habit Restaurants, Inc.",Consumer Services,Restaurants,2014,8.77,225575000.0,97.33,79.64,3.58,0.52,1.42,0.83,10.72,0.43,1.68,1.18,1.7,433450000.0,20.98,nan,74720000.0,33610000.0,0.09,-4.1,29950000.0,1.44,182410000.0,118.29,0.64,6.18,45890000.0,2880000.0,0.93,20740000.0,nan,nan,nan,nan,nan,0.0
HCKT,"The Hackett Group, Inc.",Consumer Services,Professional Services,n/a,16.3,474495000.0,26.97,14.27,1.08,1.82,3.67,1.83,11.67,7.34,14.02,12.08,17.78,260120000.0,8.78,nan,101090000.0,40890000.0,0.6,-39.3,16680000.0,0.56,12110000.0,9.23,1.78,4.39,35610000.0,27060000.0,0.61,29740000.0,0.36,2.21,0.35,2.15,1.63,50.0
HAIN,"The Hain Celestial Group, Inc.",Consumer Non-Durables,Packaged Foods,n/a,19.04,1914000000.0,nan,19.44,-6.23,0.83,1.31,1.12,13.93,-7.96,5.59,2.91,-3.07,2300000000.0,22.12,nan,482840000.0,185590000.0,-1.76,nan,39530000.0,0.38,639460000.0,42.09,1.83,14.59,41270000.0,293700000.0,1.28,104150000.0,nan,nan,nan,nan,nan,0.0
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",n/a,n/a,n/a,6.22,38210000.0,nan,nan,nan,48.86,0.97,49.08,nan,0.0,-80.2,-0.86,-20.62,nan,0.13,nan,nan,nan,-1.53,nan,nan,0.04,nan,nan,1.98,6.51,nan,nan,0.95,6130000.0,0.3,4.87,0.31,4.87,4.36,nan
JYNT,The Joint Corp.,Miscellaneous,Multi-Sector Companies,2014,17.1,229319000.0,132.13,49.35,4.22,6.34,84.75,6.49,62.58,4.84,6.13,5.02,85.84,36190000.0,2.63,nan,27480000.0,3750000.0,0.13,nan,9490000.0,0.69,11950000.0,437.16,1.04,0.2,7680000.0,3560000.0,0.56,13790000.0,nan,nan,nan,nan,nan,0.0
KHC,The Kraft Heinz Company,Consumer Non-Durables,Packaged Foods,n/a,25.41,30938000000.0,nan,9.42,-1.23,1.21,0.6,2.4,9.65,-43.27,20.93,2.98,-18.98,25640000000.0,21.02,nan,9120000000.0,6380000000.0,-9.1,-40.5,1450000000.0,1.19,31770000000.0,61.47,1.18,42.25,3680000000.0,1200000000.0,1.12,1220000000.0,1.6,6.36,2.05,8.09,nan,nan
LOVE,The Lovesac Company,Consumer Services,Other Specialty Stores,2018,16.34,252881000.0,nan,-101.18,-0.56,1.4,3.39,1.19,-47.43,-5.62,-4.47,-7.3,-23.01,180070000.0,14.48,nan,90880000.0,-4520000.0,-2.9,nan,35710000.0,2.46,nan,nan,2.84,5.07,-9580000.0,-15720000.0,nan,13770000.0,nan,nan,nan,nan,nan,0.0
MSG,The Madison Square Garden Company,Consumer Services,Services-Misc. Amusement & Recreation,2015,248.62,6057000000.0,525.69,-764.64,741.57,3.71,2.29,3.03,48.16,0.7,-1.02,-0.28,-0.12,1630000000.0,68.63,nan,633990000.0,102590000.0,0.48,nan,1190000000.0,50.29,54600000.0,2.02,1.86,110.29,161250000.0,-68990000.0,0.34,19230000.0,nan,nan,nan,nan,nan,0.0
MDCO,The Medicines Company,Health Care,Major Pharmaceuticals,2000,43.09,3285000000.0,nan,-11.99,-0.35,-995.34,87.05,nan,-24.18,0.0,nan,-11.56,-727.27,-3300000.0,-0.05,nan,nan,-159330000.0,-2.96,nan,323680000.0,4.09,856660000.0,nan,5.97,0.48,-195050000.0,-132880000.0,1.8,73610000.0,nan,nan,nan,nan,nan,0.0
MEET,"The Meet Group, Inc.",Consumer Services,Advertising,n/a,3.51,263853999.99999997,30.26,6.27,0.37,1.32,1.27,1.38,10.32,4.53,6.72,3.12,4.63,199690000.0,2.68,nan,178610000.0,26690000.0,0.114,nan,26050000.0,0.34,38340000.0,18.58,1.22,2.71,32960000.0,28990000.0,1.03,76260000.0,nan,nan,nan,nan,nan,0.0
MIK,"The Michaels Companies, Inc.",Consumer Services,Recreational Products/Toys,2014,5.52,848306000.0,2.84,2.32,1.22,0.16,nan,0.97,6.8,6.34,12.4,13.47,nan,5210000000.0,31.64,nan,2029999999.9999998,741060000.0,2.0,40.2,246730000.0,1.56,4390000000.0,nan,1.27,-10.04,445550000.0,368400000.0,1.13,158170000.0,nan,nan,nan,nan,nan,0.0
MIDD,The Middleby Corporation,Technology,Industrial Machinery/Components,n/a,110.96,6061000000.0,18.55,14.43,1.71,2.08,3.39,2.79,12.31,11.27,18.9,7.27,19.94,2920000000.0,52.47,nan,1000000000.0,660210000.0,5.91,9.8,81690000.0,1.47,2109999999.9999998,117.09,2.1,32.3,323870000.0,257850000.00000003,1.35,55670000.0,nan,nan,nan,nan,nan,0.0
STKS,"The ONE Group Hospitality, Inc.",Consumer Services,Restaurants,n/a,3.04,88726000.0,25.67,11.41,13.8,0.96,6.55,1.67,15.98,3.68,7.09,5.53,39.45,92150000.0,3.27,nan,20920000.0,9630000.0,0.12,nan,nan,0.03,69140000.0,530.85,0.68,0.47,6250000.0,nan,0.59,28630000.0,nan,nan,nan,nan,nan,0.0
PRSC,The Providence Service Corporation,Consumer Services,Transportation Services,2003,56.3,729252000.0,nan,16.53,2.51,0.51,2.3,0.55,15.16,-1.0,2.53,3.53,1.77,1440000000.0,111.33,nan,100360000.0,52250000.0,-1.6,nan,29800000.0,2.3,21210000.0,5.38,1.47,24.46,38890000.0,-11700000.0,0.47,12890000.0,nan,nan,nan,nan,nan,0.0
RMR,The RMR Group Inc.,Consumer Services,Professional Services,n/a,46.78,1410000000.0,10.17,20.34,0.07,4.6,2.65,2.04,2.81,24.3,69.07,22.2,35.11,306160000.0,19.0,nan,351830000.0,221620000.0,4.58,-30.2,377110000.0,23.23,nan,nan,4.86,17.58,193630000.0,148000000.0,1.84,15240000.0,1.4,3.0,1.4,3.0,nan,28.38
SMPL,The Simply Good Foods Company,Consumer Non-Durables,Packaged Foods,n/a,30.12,2342000000.0,46.01,41.15,3.58,4.76,2.92,4.8,27.76,10.79,15.9,4.69,7.13,492460000.0,6.32,nan,207560000.0,85230000.0,0.64,88.7,247620000.0,3.03,191080000.0,23.02,8.63,10.14,77440000.0,53820000.0,0.77,nan,nan,nan,nan,nan,nan,0.0
TSG,The Stars Group Inc.,Technology,"Computer Software: Programming, Data Processing",n/a,14.95,4280999999.9999995,490.0,6.17,nan,1.75,1.0,3.78,15.28,0.34,10.42,1.79,0.11,2440000000.0,8.99,nan,1570000000.0,604040000.0,0.03,nan,339240000.0,1.18,5190000000.0,118.83,0.96,15.18,547360000.0,386620000.0,1.24,nan,nan,nan,nan,nan,nan,0.0
TTD,"The Trade Desk, Inc.",Technology,"Computer Software: Programming, Data Processing",2016,251.8,10981000000.0,118.56,68.27,2.68,19.6,22.43,19.48,89.81,17.44,19.43,6.54,24.63,560200000.0,12.86,nan,363200000.0,121520000.0,2.07,43.7,231050000.0,5.14,88520000.0,17.98,1.62,10.96,95000000.0,38580000.0,2.69,38280000.0,nan,nan,nan,nan,nan,0.0
YORW,The York Water Company,Public Utilities,Water Supply,n/a,37.8,484509000.0,34.57,31.91,6.83,9.76,3.75,11.85,20.0,28.21,44.41,4.0,11.15,49650000.0,3.84,nan,38770000.0,29420000.0,1.08,12.5,nan,0.0,98290000.0,76.13,0.91,9.95,18410000.0,1650000.0,0.18,12950000.0,0.69,1.85,0.69,1.82,2.16,63.56
TXMD,"TherapeuticsMD, Inc.",Health Care,Major Pharmaceuticals,n/a,2.76,689554000.0,nan,-6.72,-0.19,37.1,85.0,38.31,-4.69,0.0,-818.91,-45.47,-396.41,18590000.0,0.08,nan,13360000.0,-151830000.0,-0.715,nan,182850000.0,0.76,197770000.0,nan,5.17,0.03,-150890000.0,-114980000.0,2.23,241220000.0,nan,nan,nan,nan,nan,0.0
TRPX,Therapix Biosciences Ltd.,Health Care,Major Pharmaceuticals,2017,2.46,8978000.0,nan,nan,nan,nan,48.11,nan,-1.15,0.0,0.0,nan,nan,nan,nan,nan,nan,-8830000.0,-2.569,nan,1490000.0,0.36,1150000.0,nan,nan,0.05,nan,nan,0.84,3510000.0,nan,nan,nan,nan,nan,0.0
TBPH,"Theravance Biopharma, Inc.",Health Care,Major Pharmaceuticals,n/a,21.6,1216000000.0,nan,-6.17,-0.09,20.25,nan,22.37,-5.63,0.0,-401.6,-32.99,nan,60060000.0,1.1,nan,-141690000.0,-238570000.0,-4.05,nan,416090000.0,7.35,511870000.0,nan,3.87,-2.42,-230380000.0,-97750000.0,1.5,56110000.0,nan,nan,nan,nan,nan,0.0
TCRD,"THL Credit, Inc.",n/a,n/a,2010,6.67,208446000.0,nan,7.58,1.44,3.39,0.79,6.74,nan,-45.49,78.44,5.59,-9.3,61450000.0,1.9,nan,66940000.0,nan,-0.87,nan,4040000.0,0.13,211220000.0,79.17,3.42,8.49,72310000.0,25250000.0,0.96,31060000.0,0.84,12.61,0.96,14.41,12.77,nan
TTS,"Tile Shop Hldgs, Inc.",Consumer Services,Home Furnishings,n/a,2.73,135947000.0,53.8,67.25,-6.72,0.39,0.99,1.03,9.16,0.76,2.56,1.59,1.84,349020000.0,6.75,nan,251340000.0,39250000.0,0.05,nan,4400000.0,0.09,226850000.0,164.35,1.71,2.73,20850000.0,-23850000.0,0.93,52030000.0,0.2,7.38,0.2,7.38,nan,400.0
TLRY,"Tilray, Inc.",Consumer Durables,Specialty Chemicals,2018,27.75,2550000000.0,nan,-34.23,nan,28.73,6.94,30.35,-31.16,-129.66,-106.35,-10.44,-58.2,88740000.0,0.95,nan,14280000.0,-86450000.0,-1.23,nan,247760000.0,2.54,434680000.0,120.69,2.04,3.7,-153570000.0,-55100000.0,nan,75130000.0,nan,nan,nan,nan,nan,0.0
TSBK,"Timberland Bancorp, Inc.",Finance,Banks,n/a,25.1,213278000.0,9.54,nan,nan,3.49,1.28,-0.72,nan,36.15,47.0,1.96,15.4,61160000.0,7.57,nan,51700000.0,nan,2.68,34.9,252020000.0,30.22,nan,nan,nan,19.93,22470000.0,nan,1.8,8340000.0,0.6,2.41,0.56,2.21,1.8,20.97
TITN,Titan Machinery Inc.,Consumer Services,Other Specialty Stores,2007,15.54,372357000.0,24.45,13.57,0.77,0.28,0.98,0.67,16.2,1.04,2.18,1.92,4.13,1310000000.0,60.06,nan,231590000.0,54090000.0,0.62,6.4,49520000.0,2.25,595250000.0,177.18,1.4,15.3,54390000.0,-48920000.0,2.53,22180000.0,nan,nan,nan,nan,nan,0.0
TTNP,"Titan Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,0.4069,6564000.0,nan,-0.52,nan,1.51,nan,2.05,-0.63,0.0,-331.99,-158.04,nan,4330000.0,0.26,nan,-1400000.0,-14110000.0,-0.928,nan,2290000.0,0.15,4580000.0,nan,1.26,-0.04,-14030000.0,-8800000.0,0.61,21200000.0,nan,nan,nan,nan,nan,0.0
TVTY,"Tivity Health, Inc.",Health Care,Hospital/Nursing Management,n/a,18.09,838961000.0,10.58,7.94,0.78,0.98,1.65,2.31,11.01,8.87,19.26,7.62,17.95,858970000.0,20.1,nan,173590000.0,180480000.0,1.73,-23.1,4400000.0,0.09,1120000000.0,211.15,0.94,11.07,117040000.0,95960000.0,0.89,39850000.0,nan,nan,nan,nan,nan,0.0
TIVO,TiVo Corporation,Miscellaneous,Multi-Sector Companies,n/a,7.55,931002000.0,nan,8.96,0.76,1.39,0.65,2.5,11.25,-52.02,0.86,0.12,-21.24,667570000.0,5.38,nan,507230000.0,148440000.0,-2.8,nan,261519999.99999997,2.09,990610000.0,68.51,1.07,11.57,128610000.00000001,165590000.0,0.83,124950000.0,0.32,4.26,0.62,8.12,nan,nan
TLSA,Tiziana Life Sciences plc,n/a,n/a,n/a,6.12,78451000.0,nan,-7.3,nan,nan,nan,nan,nan,0.0,0.0,-128.06,nan,nan,nan,nan,nan,nan,-0.07,nan,nan,nan,nan,59.12,1.08,-0.03,nan,nan,1.01,13650000.0,nan,nan,nan,nan,nan,0.0
TMUS,"T-Mobile US, Inc.",Public Utilities,Telecommunications Equipment,n/a,78.38,65878000000.0,20.48,16.23,1.02,1.49,2.47,2.46,8.79,7.41,13.52,4.84,13.03,44270000000.0,52.06,nan,24810000000.0,12390000000.0,3.81,20.1,1100000000.0,1.29,43280000000.0,160.48,0.62,31.56,5410000000.0,3140000000.0,0.57,849010000.0,nan,nan,nan,nan,nan,0.0
TNXP,Tonix Pharmaceuticals Holding Corp.,Health Care,Major Pharmaceuticals,n/a,0.42,6636000.0,nan,-0.16,nan,nan,0.21,nan,0.2,0.0,0.0,-95.14,-175.41,nan,nan,nan,nan,-25350000.0,-8.251,nan,12150000.0,0.79,nan,4.52,6.92,2.02,-25070000.0,-15720000.0,0.77,7830000.0,nan,nan,nan,nan,nan,0.0
TOPS,TOP Ships Inc.,Transportation,Marine Transportation,n/a,6.79,10807000.0,nan,nan,nan,0.26,0.08,3.63,51.88,-27.12,-9.47,-1.01,-10.52,41050000.0,45.15,nan,19040000.0,2870000.0,-12.25,nan,nan,0.05,140660000.0,134.88,0.14,90.61,nan,-52370000.0,-0.74,5970000.0,nan,nan,nan,nan,nan,0.0
TRCH,"Torchlight Energy Resources, Inc.",Energy,Oil & Gas Production,n/a,1.25,93595000.0,nan,-20.83,nan,87.81,4.9,104.89,-40.72,0.0,-373.91,-6.4,-26.34,1070000.0,0.01,nan,nan,-2750000.0,-0.07,nan,nan,0.01,20120000.0,107.99,0.04,0.25,nan,-8240000.0,2.69,72000000.0,nan,nan,nan,nan,nan,0.0
TRMD,TORM plc,Transportation,Marine Transportation,n/a,7.79,528729000.00000006,519.33,2.76,nan,0.8,0.67,1.8,7.68,0.27,6.84,1.63,0.21,661770000.0,8.7,nan,169400000.0,155510000.0,0.01,nan,106400000.0,1.44,724300000.0,83.8,1.34,11.7,120740000.0,-38070000.0,0.91,61990000.0,nan,nan,0.0,0.0,nan,0.0
TSEM,Tower Semiconductor Ltd.,Technology,Semiconductors,1994,19.17,1964000000.0,16.92,13.59,1.19,1.54,1.56,1.25,4.72,9.34,9.74,4.26,9.71,1270000000.0,12.24,nan,292950000.0,335680000.0,1.12,-44.5,699080000.0,6.57,321090000.0,24.8,4.82,12.23,307990000.0,47080000.0,1.76,106290000.0,nan,nan,nan,nan,nan,0.0
CLUB,"Town Sports International Holdings, Inc.",Consumer Services,Hotels/Resorts,2006,1.96,52867000.0,nan,-12.06,-0.86,0.12,nan,1.86,17.06,-1.12,2.58,1.34,nan,458960000.0,17.5,nan,248620000.0,50150000.0,-0.199,nan,29820000.0,1.12,834030000.0,nan,0.27,-2.8,41930000.0,37780000.0,0.04,27960000.0,nan,nan,0.0,0.0,nan,0.0
TOWN,Towne Bank,n/a,n/a,n/a,26.64,1884000000.0,13.47,13.54,nan,3.49,1.18,4.9,nan,25.99,33.47,1.26,9.34,539930000.0,7.5,nan,524120000.0,nan,1.95,-0.5,138800000.0,1.93,884200000.0,nan,nan,22.2,201060000.0,nan,1.14,72460000.0,0.72,2.73,0.66,2.5,2.19,33.67
TPIC,"TPI Composites, Inc.",Energy,Industrial Machinery/Components,2016,17.79,613840000.0,nan,10.63,-2.71,0.52,2.92,0.72,21.95,-0.82,0.8,0.86,-4.3,1180000000.0,33.84,nan,147550000.0,38490000.0,-0.28,nan,63760000.0,1.81,288470000.0,136.05,1.27,6.05,-7310000.0,-7930000.0,1.54,35020000.0,nan,nan,nan,nan,nan,0.0
TCON,"TRACON Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015,0.5925,16466000.000000002,nan,-1.0,nan,nan,1.85,nan,0.07,0.0,0.0,-45.58,-132.44,nan,0.0,nan,-20890000.0,-30190000.0,-1.016,nan,26340000.0,0.88,7680000.0,86.06,1.93,0.3,-27180000.0,-15930000.0,2.11,29940000.0,nan,nan,nan,nan,nan,0.0
TSCO,Tractor Supply Company,Consumer Services,RETAIL: Building Materials,1994,105.45,12151000000.0,22.71,19.33,1.88,1.48,7.9,1.81,16.26,6.71,8.84,10.81,37.25,8189999999.999999,67.47,nan,2700000000.0,910210000.0,4.49,5.8,105070000.0,0.88,2710000000.0,175.63,1.52,12.9,769250000.0,385380000.0,1.13,120640000.0,1.32,1.29,1.28,1.23,1.18,28.51
TWMC,Trans World Entertainment Corp.,Consumer Services,Consumer Electronics/Video Chains,n/a,3.98,6799000.0,nan,nan,nan,0.02,0.12,0.1,-1.35,-24.15,-9.06,-11.89,-94.0,401740000.0,220.99,nan,128070000.0,-28530000.0,-53.379,nan,3820000.0,2.11,32659999.999999996,58.31,1.93,30.9,-15080000.0,nan,0.76,36260000.0,nan,nan,nan,nan,nan,0.0
TACT,TransAct Technologies Incorporated,Technology,Computer peripheral equipment,1996,11.72,88591000.0,20.31,nan,nan,1.75,3.23,1.73,13.73,8.85,10.64,9.35,17.13,50490000.0,6.79,nan,26740000.0,6350000.0,0.58,-84.6,4300000.0,0.57,3500000.0,12.74,3.52,3.67,4190000.0000000005,2000000.0,1.52,7460000.0,0.36,3.06,0.36,3.08,3.91,62.07
TRNS,"Transcat, Inc.",Capital Goods,Electrical Products,n/a,22.9,169713000.0,23.49,19.69,nan,1.02,2.8,1.17,11.81,4.46,6.1,6.1,13.09,166640000.0,23.09,nan,39340000.0,16579999.999999998,0.99,20.3,nan,0.09,30280000.0,49.89,2.1,8.31,10370000.0,nan,0.94,7150000.0,nan,nan,nan,nan,nan,0.0
TGA,TransGlobe Energy Corporation,Energy,Oil & Gas Production,n/a,1.33,95744000.0,4.89,5.32,0.27,0.59,0.44,0.7,1.29,12.04,19.4,6.14,9.2,163480000.0,2.26,nan,122930000.0,88910000.0,0.272,36.5,34120000.0,0.47,50740000.0,22.9,3.41,3.05,66519999.99999999,30620000.0,1.52,72490000.0,0.14,10.53,0.07,5.2,nan,25.0
TBIO,"Translate Bio, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2018,9.27,463174000.0,nan,-5.4,nan,113.86,4.0,78.15,-3.78,0.0,nan,-23.01,-128.45,4070000.0000000005,0.09,nan,-33770000.0,-84170000.0,-2.39,nan,146860000.0,2.88,12820000.0,11.08,7.67,2.27,-30000000.0,-40610000.0,nan,50900000.0,nan,nan,nan,nan,nan,0.0
TA,TravelCenters of America LLC,Consumer Durables,Automotive Aftermarket,n/a,13.4,105941000.0,nan,23.82,-3.97,0.02,0.2,0.39,24.06,-1.42,0.17,0.27,-3.21,6220000000.0,804.05,nan,529750000.0,99950000.0,-11.3,nan,25790000.0,3.19,2320000000.0,439.88,0.9,64.96,58490000.0,-362140000.0,1.96,8080000.0,nan,nan,nan,nan,nan,0.0
TZOO,Travelzoo,Technology,EDP Services,n/a,11.75,139304000.0,24.32,19.78,1.17,1.25,9.9,1.24,11.25,5.5,9.78,13.41,38.79,111370000.0,9.23,nan,99050000.0,12310000.0,0.49,178.4,14200000.0,1.21,16480000.0,115.84,1.05,1.2,6140000.0,5310000.0,0.69,11870000.0,nan,nan,nan,nan,nan,0.0
TRMT,Tremont Mortgage Trust,Consumer Services,Real Estate Investment Trusts,2017,4.25,35310000.0,10.02,6.34,nan,6.6,0.41,38.86,nan,29.79,29.79,nan,nan,5350000.0,1.45,nan,2400000.0,nan,0.43,nan,11470000.0,1.4,184140000.0,213.19,1.77,10.54,nan,nan,nan,3190000.0,0.88,19.86,0.33,7.66,nan,86.84
TRVN,"Trevena, Inc.",Health Care,Major Pharmaceuticals,2014,0.8616,72025000.0,nan,-2.48,nan,22.28,1.79,12.97,-1.96,0.0,-679.3,-19.96,-55.05,3230000.0,0.04,nan,5730000.0,-21350000.0,-0.262,nan,53970000.0,0.58,19970000.0,47.1,3.77,0.46,-20330000.0,-13000000.0,4.56,67970000.0,nan,nan,nan,nan,nan,0.0
TPCO,Tribune Publishing Company,Consumer Services,Newspapers/Magazines,n/a,7.75,264600000.00000003,nan,7.36,nan,0.26,0.85,0.34,3.85,-0.33,3.77,3.02,1.17,1030000000.0,29.06,nan,581730000.0,89970000.0,-0.1,-99.0,102630000.0,2.87,136880000.0,37.96,1.04,9.02,-66500000.0,-30690000.0,1.4,35690000.0,nan,nan,nan,nan,nan,0.0
TCDA,"Tricida, Inc.",Health Care,Major Pharmaceuticals,2018,35.1,1687000000.0,nan,-10.03,nan,nan,4.96,nan,-10.28,0.0,0.0,-34.97,-72.61,nan,nan,nan,nan,-133150000.0,-3.01,nan,393830000.0,7.97,39500000.0,11.39,14.23,7.04,-117710000.0,-75810000.0,nan,42670000.0,nan,nan,nan,nan,nan,0.0
TCBK,TriCo Bancshares,Finance,Major Banks,n/a,35.45,1079000000.0,12.71,11.59,1.68,3.6,1.23,3.54,nan,28.41,39.67,1.51,12.27,299820000.0,9.89,nan,262050000.0,nan,2.78,53.4,106940000.0,3.51,99860000.0,nan,nan,28.72,91990000.0,nan,0.98,30450000.0,0.88,2.51,0.74,2.11,1.86,26.52
TRIL,Trillium Therapeutics Inc.,Health Care,Major Pharmaceuticals,n/a,0.32,9771000.0,nan,-0.11,nan,nan,3.63,nan,nan,0.0,0.0,-44.6,-78.82,nan,nan,nan,nan,nan,-2.548,nan,nan,nan,nan,4.11,3.43,0.09,nan,nan,2.52,13150000.0,nan,nan,nan,nan,nan,0.0
TRS,TriMas Corporation,Capital Goods,Industrial Specialties,2007,29.1,1310000000.0,16.79,14.33,1.62,1.46,2.05,1.81,9.31,8.98,14.49,7.29,13.05,895790000.0,19.6,nan,244720000.0,174270000.0,1.75,12.3,40280000.0,0.89,333830000.0,51.57,2.78,14.31,106980000.0,63150000.0,0.84,45690000.0,nan,nan,nan,nan,nan,0.0
