Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
GEVO,"Gevo, Inc.",Basic Industries,Major Chemicals,2011,2.82,41209000.0,nan,-3.61,-0.07,1.54,0.42,0.75,-1.08,-101.94,-93.46,-14.18,-29.38,26690000.0,2.75,nan,-8710000.0,-18490000.0,-2.803,nan,29160000.0,2.22,13980000.0,16.33,1.93,7.38,-17700000.0,-1600000.0,1.36,13420000.0,nan,nan,nan,nan,nan,0.0
ROCK,"Gibraltar Industries, Inc.",Capital Goods,Steel/Iron Ore,1993,39.93,1278000000.0,22.04,14.86,0.81,1.26,2.03,1.21,10.72,5.82,9.31,6.14,9.89,1010000000.0,31.38,nan,244270000.0,114110000.0,1.8,-12.8,81880000.0,2.54,30330000.0,4.82,1.92,19.54,107830000.0,86520000.0,1.24,32220000.0,nan,nan,nan,nan,nan,0.0
GIGM,GigaMedia Limited,Technology,"Computer Software: Programming, Data Processing",n/a,2.23,26415000.0,nan,nan,nan,4.05,0.46,-5.09,7.91,-41.92,-66.53,-4.32,-4.69,6510000.0,0.59,nan,3520000.0,-4190000.0000000005,-0.247,nan,57490000.0,5.2,nan,nan,16.85,5.15,nan,nan,0.13,11050000.0,nan,nan,nan,nan,nan,0.0
GIII,"G-III Apparel Group, LTD.",Consumer Non-Durables,Apparel,1989,18.53,922015000.0,6.75,6.63,-5.94,0.3,0.78,0.53,6.01,4.53,7.59,6.55,12.36,3100000000.0,63.16,nan,1110000000.0,274100000.0,2.79,21.8,48310000.0,0.99,772510000.0,65.09,2.17,24.26,102810000.0,36610000.0,2.81,48940000.0,nan,nan,nan,nan,nan,0.0
GILT,Gilat Satellite Networks Ltd.,Technology,Radio And Television Broadcasting And Communications Equipment,n/a,8.11,437986000.0,22.01,nan,nan,1.72,1.96,1.63,12.08,7.93,8.99,3.87,9.04,254300000.0,4.61,nan,94040000.0,34360000.0,0.36,58.3,39900000.0,0.72,13080000.0,5.86,1.68,4.03,11160000.0,14850000.0,0.38,55440000.0,0.45,5.56,0.45,5.65,nan,125.0
GBCI,"Glacier Bancorp, Inc.",Finance,Major Banks,n/a,39.2,3359000000.0,16.44,15.7,1.63,5.78,1.99,7.16,nan,34.51,45.97,1.63,12.68,580850000.0,6.84,nan,542340000.0,nan,2.36,18.0,231210000.0,2.67,1020000000.0,nan,nan,19.48,267160000.00000003,nan,1.16,86640000.0,1.08,2.72,1.05,2.7,2.48,44.07
GLAD,Gladstone Capital Corporation,Consumer Non-Durables,Textiles,2001,9.38,284640000.0,59.18,11.07,1.39,5.86,1.14,9.28,nan,9.41,74.15,5.42,1.86,48570000.0,1.69,nan,45580000.0,nan,0.16,-26.8,nan,0.01,165400000.0,67.18,1.93,8.23,3570000.0,16690000.000000002,1.11,26630000.0,0.84,9.01,0.84,8.96,9.75,700.0
GOOD,Gladstone Commercial Corporation,Consumer Services,Real Estate,2003,22.98,735728000.0,nan,-177.62,-128.28,6.68,2.75,12.52,16.26,10.93,32.37,2.37,3.52,110190000.0,3.74,nan,90290000.0,84800000.0,0.02,-12.0,7730000.0,0.25,583870000.0,166.97,6.71,8.4,58550000.0,56680000.0,0.56,31000000.0,1.5,6.62,1.5,6.52,8.15,nan
LAND,Gladstone Land Corporation,Consumer Services,Real Estate Investment Trusts,2013,11.6,241813000.0,65.28,-52.82,-7.75,7.5,1.03,18.35,24.22,15.34,44.46,1.62,2.85,32240000.000000004,1.86,nan,30710000.0,24440000.0,0.18,nan,28700000.0,1.38,378650000.0,163.67,3.02,11.27,10180000.0,8820000.0,0.48,20810000.0,0.53,4.64,0.53,4.63,4.32,242.41
GBT,"Global Blood Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2015,46.54,2850000000.0,nan,-13.65,-0.32,nan,4.04,nan,-10.14,0.0,0.0,-20.15,-32.79,nan,nan,nan,nan,-209130000.0,-3.64,nan,658550000.0,10.97,25370000.0,3.6,16.79,11.76,-142730000.0,-81270000.0,0.82,60020000.0,nan,nan,nan,nan,nan,0.0
ENT,Global Eagle Entertainment Inc.,Consumer Services,Telecommunications Equipment,2011,0.71,65819999.99999999,nan,-0.67,-0.03,0.1,nan,1.25,143.03,-35.22,-13.8,-7.33,nan,648720000.0,7.06,nan,137100000.0,5680000.0,-2.487,nan,10850000.0,0.12,757370000.0,nan,0.69,-3.24,-29310000.0,7860000.0,1.62,92820000.0,nan,nan,nan,nan,nan,0.0
GBLI,Global Indemnity Limited,Finance,Property-Casualty Insurers,n/a,25.11,360981000.0,nan,nan,nan,0.67,0.52,1.17,-32.7,-6.57,-4.88,-0.82,-5.06,537800000.0,38.04,nan,-26250000.0,-19310000.0,-2.5,103.9,56220000.0,3.94,327580000.0,47.17,0.8,48.69,-20030000.0,-13460000.0,0.33,10130000.0,1.0,3.86,1.0,3.96,nan,nan
SELF,"Global Self Storage, Inc.",Consumer Services,Real Estate Investment Trusts,n/a,4.46,34935000.0,75.33,nan,nan,4.17,0.95,6.28,19.17,5.84,15.99,1.42,1.31,8380000.000000001,1.1,nan,4850000.0,2750000.0,0.06,-65.4,1090000.0,0.14,19060000.0,52.03,0.75,4.74,2190000.0,1930000.0,0.37,7730000.0,0.26,5.8,0.26,5.84,6.34,433.33
GWRS,"Global Water Resources, Inc.",Public Utilities,Water Supply,2016,11.9,256503000.0,130.88,70.06,5.09,7.52,9.58,10.46,23.7,5.73,21.25,1.8,9.23,34100000.0,1.59,nan,27290000.0,15050000.0,0.09,-65.5,11290000.0,0.52,114660000.0,428.43,1.73,1.24,11720000.0,3290000.0,0.08,21540000.0,0.29,2.4,0.28,2.42,nan,317.09
GLBS,Globus Maritime Limited,Transportation,Marine Transportation,n/a,2.45,9816000.0,nan,nan,nan,0.58,0.18,2.66,15.97,-14.77,-10.07,-1.18,-5.99,16960000.0,5.29,nan,5080000.0,2830000.0,-0.781,nan,2960000.0,0.92,41070000.0,101.18,0.17,12.65,nan,nan,2.18,4340000.0,nan,nan,nan,nan,nan,0.0
GLUU,Glu Mobile Inc.,Technology,EDP Services,2007,4.3,646270000.0,402.73,10.8,1.3,1.67,3.47,1.45,46.55,0.41,0.8,0.58,0.91,386350000.0,2.68,nan,237410000.0,12000000.0,0.011,nan,99500000.0,0.68,35070000.0,18.82,1.35,1.28,43410000.0,33189999.999999996,1.04,145880000.0,nan,nan,nan,nan,nan,0.0
GLYC,"GlycoMimetics, Inc.",Health Care,Major Pharmaceuticals,2014,3.28,135195000.0,nan,-1.93,nan,nan,0.76,nan,0.68,0.0,0.0,-17.35,-27.25,nan,nan,nan,nan,-59150000.0,-1.284,nan,184170000.0,4.26,3900000.0,2.19,17.54,4.13,-45810000.0,-27520000.0,2.34,43190000.0,nan,nan,nan,nan,nan,0.0
GOGO,Gogo Inc.,Consumer Services,Telecommunications Equipment,2013,4.21,375171000.0,nan,-3.35,-0.17,0.44,nan,1.64,10.66,-23.38,0.45,0.18,nan,847720000.0,10.53,nan,379880000.0,130289999.99999999,-2.463,nan,181870000.0,2.07,1200000000.0,nan,1.77,-4.13,-47750000.0,37900000.0,0.96,88070000.0,nan,nan,nan,nan,nan,0.0
GLNG,Golar LNG Limited,Consumer Services,Marine Transportation,n/a,11.41,1154000000.0,nan,13.09,0.03,2.24,0.71,7.0,16.02,-77.74,21.78,1.43,-17.7,516070000.00000006,5.25,nan,206230000.0,225520000.0,-4.08,nan,139830000.0,1.42,2470000000.0,140.16,0.43,16.04,78610000.0,-39620000.0,0.69,101300000.0,0.6,4.47,0.45,4.01,3.25,nan
GMLP,Golar LNG Partners LP,Consumer Services,Marine Transportation,2011,9.46,656354000.0,nan,nan,nan,1.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.95,nan,1.62,16.48,1.62,17.27,12.37,452.61
GDEN,"Golden Entertainment, Inc.",Consumer Services,Services-Misc. Amusement & Recreation,n/a,13.48,380053000.0,nan,91.13,-0.81,0.42,1.25,1.71,10.14,-5.6,5.43,2.0,-15.42,908420000.0,32.74,nan,337560000.0,152950000.0,-1.83,nan,116690000.0,4.2,1300000000.0,428.29,1.35,10.9,102130000.0,27550000.0,1.98,27800000.0,nan,nan,nan,nan,nan,0.0
GOGL,Golden Ocean Group Limited,Consumer Services,Marine Transportation,n/a,6.3,907890000.0,50.08,5.58,-212.0,1.48,0.62,3.5,10.37,2.99,15.49,2.01,1.23,611790000.0,4.23,nan,252690000.0,206690000.0,0.13,nan,97940000.0,0.68,1340000000.0,90.96,0.76,10.26,152840000.0,105610000.0,1.71,143500000.0,0.33,5.37,0.32,5.18,nan,250.0
GBDC,"Golub Capital BDC, Inc.",n/a,n/a,2010,18.47,1118000000.0,15.56,14.05,1.44,6.83,1.15,13.18,nan,43.56,73.17,3.82,7.36,163750000.0,2.71,nan,152170000.0,nan,1.18,-11.6,8279999.999999999,0.14,1050000000.0,108.02,3.78,15.95,nan,nan,0.67,60720000.0,1.28,6.88,1.28,6.93,7.13,108.47
GTIM,Good Times Restaurants Inc.,Consumer Services,Restaurants,n/a,1.74,23292000.0,nan,-19.56,-0.71,0.21,0.71,0.31,6.69,-1.18,0.43,0.49,-0.59,108530000.0,8.68,nan,14760000.0,4990000.0,-0.103,77.6,2620000.0,0.21,11150000.0,33.47,0.58,2.49,6280000.0,-3900000.0,0.62,12520000.0,nan,nan,nan,nan,nan,0.0
GSHD,"Goosehead Insurance, Inc.",Finance,Specialty Insurers,2018,46.79,1668000000.0,181.7,69.65,2.36,22.92,9.03,8.62,33.38,5.09,22.12,28.7,nan,72770000.0,5.18,nan,1470000.0,18800000.0,0.25,nan,8430000.0,0.56,47550000.0,nan,1.81,5.09,13650000.0,5940000.0,nan,15120000.0,nan,nan,0.41,0.89,nan,0.0
GPRO,"GoPro, Inc.",Miscellaneous,Industrial Machinery/Components,2014,3.82,602609000.0,nan,8.5,0.99,0.5,2.88,0.54,37.68,-2.59,-0.75,-0.85,-16.17,1200000000.0,8.44,nan,362810000.0,17020000.0,-0.219,nan,130110000.00000001,0.9,217970000.0,110.82,1.63,1.36,-7840000.0,-6890000.0,0.34,125220000.0,nan,nan,nan,nan,nan,0.0
LOPE,"Grand Canyon Education, Inc.",Consumer Services,Other Consumer Services,2008,123.18,5641000000.0,24.16,20.02,0.26,8.0,4.21,8.61,22.17,33.14,35.93,10.29,19.25,705110000.0,14.77,nan,423910000.0,273970000.0,4.83,11.0,80010000.0,1.67,269350000.0,20.28,0.96,27.7,244760000.0,770490000.0,0.31,48340000.0,nan,nan,nan,nan,nan,0.0
GRVY,"GRAVITY Co., Ltd.",Miscellaneous,Business Services,2005,29.49,199364000.0,10.44,nan,nan,nan,3.66,nan,nan,14.06,0.0,25.99,64.6,nan,nan,nan,76730000000.0,nan,2.75,64.2,nan,nan,nan,nan,2.62,7.83,nan,nan,-3.17,6950000.0,nan,nan,nan,nan,nan,0.0
GECC,Great Elm Capital Corp.,n/a,n/a,n/a,8.29,83219000.0,nan,8.11,nan,3.19,0.8,7.56,nan,-15.02,76.15,4.0,-3.42,26120000.0,2.48,nan,27750000.0,nan,-0.37,nan,2540000.0,0.25,116880000.0,112.78,0.05,10.3,-23610000.0,39620000.0,2.5,10060000.0,1.0,12.07,0.99,12.02,12.64,nan
GEC,"Great Elm Capital Group, Inc. ",Technology,Computer Software: Prepackaged Software,n/a,3.95,96531000.0,nan,nan,nan,2.53,1.56,4.44,41.72,-12.1,-8.09,-1.22,-12.39,38190000.0,1.52,nan,-2650000.0,4059999.9999999995,-0.184,nan,30400000.0,1.24,100180000.0,144.75,2.77,2.44,1860000.0,-10450000.0,0.82,25340000.0,nan,nan,nan,nan,nan,0.0
GLDD,Great Lakes Dredge & Dock Corporation,Basic Industries,Military/Government/Technical,n/a,10.75,673367000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GSBC,"Great Southern Bancorp, Inc.",Finance,Major Banks,1989,55.35,779561000.0,10.31,11.52,1.87,3.92,1.36,4.75,nan,38.1,45.97,1.61,14.27,198920000.0,14.05,nan,189270000.0,nan,5.32,32.8,213230000.0,15.0,377540000.0,nan,nan,40.3,82950000.0,nan,1.16,14210000.0,1.28,2.27,1.28,2.33,2.0,24.06
GRBK,"Green Brick Partners, Inc.",Capital Goods,Homebuilding,n/a,9.27,480238000.0,9.14,8.19,5.05,0.7,0.98,1.01,9.77,7.63,9.87,5.53,12.31,689310000.0,13.61,nan,130330000.00000001,71650000.0,1.04,-2.8,34380000.0,0.68,236410000.0,46.25,9.16,9.73,-47970000.0,-69820000.0,1.11,50550000.0,nan,nan,nan,nan,nan,0.0
GPP,Green Plains Partners LP,Basic Industries,Major Chemicals,2015,13.45,308499000.0,7.23,7.16,0.48,3.39,nan,5.27,7.84,53.39,63.01,33.26,nan,90940000.0,3.45,nan,69880000.0,61160000.0,1.84,-21.9,nan,0.01,179460000.0,nan,0.82,-3.14,48090000.0,32049999.999999996,0.16,23160000.0,1.9,14.35,1.9,14.6,nan,101.6
GPRE,"Green Plains, Inc.",Basic Industries,Major Chemicals,n/a,8.28,326109000.0,nan,-77.64,-0.3,nan,0.37,0.35,-41.06,-1.41,-3.51,-3.11,-2.52,3350000000.0,83.04,nan,185280000.0,-29000000.0,-1.17,nan,193280000.0,5.06,956410000.0,96.16,1.51,23.02,-39100000.0,-109550000.0,nan,38190000.0,nan,nan,nan,nan,nan,nan
GLRE,"Greenlight Reinsurance, Ltd.",Finance,Property-Casualty Insurers,2007,9.4,353340000.0,nan,4.47,1.04,0.87,0.71,1.04,-3.18,-36.79,-32.82,-3.92,-25.67,404260000.0,11.39,nan,-309270000.0,-132620000.0,-4.2,nan,14930000.0,0.41,92970000.0,18.57,1.78,13.61,-36450000.0,144750000.0,1.21,30510000.0,nan,nan,nan,nan,nan,0.0
GRNQ,Greenpro Capital Corp.,Technology,EDP Services,n/a,1.0067,43779000.0,nan,nan,nan,9.07,11.11,10.93,-24.98,-180.79,-49.03,-13.31,-153.11,4830000.0,0.09,nan,2130000.0,-2110000.0,-0.16,nan,nan,0.02,2150000.0,52.44,0.56,0.07,-1930000.0,-1770000.0,-3.44,54720000.0,nan,nan,nan,nan,nan,0.0
GSKY,"GreenSky, Inc.",Miscellaneous,Business Services,2018,6.72,1236000000.0,nan,9.67,0.81,nan,35.33,1.05,3.37,7.28,30.13,10.97,nan,466040000.0,8.02,nan,191870000.0,146020000.0,0.55,121.9,209180000.0,3.5,403550000.0,nan,2.04,0.2,236610000.0,232910000.0,nan,62630000.0,nan,nan,nan,nan,nan,nan
GSUM,Gridsum Holding Inc.,Technology,Computer Software: Prepackaged Software,2016,2.12,65860000.0,nan,nan,nan,nan,1.26,nan,nan,-173.47,0.0,-36.08,-235.68,nan,nan,nan,330380000.0,nan,-1.516,nan,nan,nan,nan,nan,0.81,1.8,nan,nan,2.69,30830000.0,nan,nan,nan,nan,nan,0.0
GRIN,Grindrod Shipping Holdings Ltd.,Transportation,Marine Transportation,n/a,5.74,102754000.0,nan,nan,nan,0.31,0.37,0.78,-84.96,-7.79,-4.39,-1.84,-9.03,335400000.0,17.59,nan,25190000.0,-3090000.0,-1.37,nan,37850000.0,1.99,200370000.0,72.4,1.04,14.52,-23560000.0,47440000.0,nan,19060000.0,nan,nan,nan,nan,nan,0.0
GRPN,"Groupon, Inc.",Technology,Advertising,2011,2.44,1408000000.0,206.67,11.27,2.06,0.56,4.6,0.46,8.95,0.32,2.8,2.99,6.31,2500000000.0,4.4,nan,1320000000.0,128930000.0,0.012,nan,596840000.0,1.05,382140000.0,124.82,1.02,0.54,117720000.0,-37990000.0,1.08,567620000.0,nan,nan,nan,nan,nan,0.0
GNTY,"Guaranty Bancshares, Inc.",Finance,Major Banks,2017,30.03,344607000.0,15.41,12.74,nan,3.89,1.38,3.81,nan,25.93,33.13,1.0,9.39,88620000.0,7.49,nan,81970000.0,nan,1.93,30.4,92440000.0,8.0,86520000.0,nan,nan,21.64,22120000.0,nan,0.02,11560000.0,0.68,2.26,0.66,2.22,nan,34.02
GFED,"Guaranty Federal Bancshares, Inc.",Finance,Major Banks,n/a,24.1,108478000.0,nan,10.86,nan,nan,1.3,3.41,nan,26.43,35.16,1.12,13.67,41120000.0,9.27,nan,38650000.0,nan,2.42,nan,53280000.0,12.0,87650000.0,nan,nan,18.74,9590000.0,nan,nan,4440000.0,nan,nan,nan,nan,nan,nan
GH,"Guardant Health, Inc.",Health Care,Medical Specialities,2018,84.19,7553000000.0,nan,-61.55,-2.12,52.02,9.25,50.18,-89.58,-60.08,-62.35,-8.69,-13.8,145200000.0,2.13,nan,47430000.0,-81340000.0,-1.28,nan,545630000.0,5.87,nan,0.02,10.59,8.79,-66720000.0,-62960000.0,nan,92970000.0,nan,nan,nan,nan,nan,0.0
GIFI,"Gulf Island Fabrication, Inc.",Capital Goods,Metal Fabrications,1997,6.06,92644000.0,nan,nan,-0.76,0.36,0.48,0.08,-1.12,-9.27,-11.63,-7.02,-11.7,258000000.0,17.06,nan,-11600000.0,-19450000.0,-1.58,nan,75980000.0,4.99,5100000.0,2.64,2.26,12.7,3150000.0,61390000.0,1.37,15240000.0,nan,nan,0.04,0.66,nan,0.0
GURE,"Gulf Resources, Inc.",Basic Industries,Major Chemicals,n/a,0.7085,33972000.0,nan,nan,nan,5.32,0.12,-18.25,13.05,0.0,-431.89,-4.93,-19.7,6390000.0,0.14,nan,-25630000.0,-8930000.0,-1.36,nan,160350000.0,3.37,10400000.0,3.61,5.3,6.05,-10820000.0,-3880000.0,1.14,46920000.0,nan,nan,nan,nan,nan,0.0
GWPH,GW Pharmaceuticals Plc,Health Care,Major Pharmaceuticals,2013,141.99,4168000000.0,nan,108.87,4.23,31.68,5.67,29.38,-18.05,-79.4,-170.54,nan,nan,131580000.00000001,4.14,nan,-19800000.0,-214160000.0,-3.29,nan,583680000.0,18.9,35250000.0,4.84,8.31,23.6,-289390000.0,nan,2.09,30890000.0,nan,nan,nan,nan,nan,0.0
GWGH,"GWG Holdings, Inc",Finance,Life Insurance,2014,8.97,294988000.0,nan,nan,nan,3.71,1.25,nan,nan,-0.25,52.15,1.98,-20.04,79470000.0,1.76,nan,75800000.0,41760000.0,-0.11,nan,3540000.0,0.11,378120000.0,27.16,1.44,7.12,17810000.0,94530000.0,-0.06,33020000.000000004,nan,nan,nan,nan,nan,0.0
HEES,"H&E Equipment Services, Inc.",n/a,n/a,2006,24.13,820945000.0,10.47,9.52,0.91,0.62,3.11,1.73,11.01,6.33,13.42,5.87,32.97,1320000000.0,36.77,nan,438530000.0,206570000.0,2.31,8.9,6700000.0,0.19,1420000000.0,515.18,1.76,7.77,276750000.0,27300000.0,2.7,35780000.0,1.1,4.53,1.1,4.65,4.39,47.62
HNRG,Hallador Energy Company,Energy,Coal Mining,n/a,3.89,116741000.0,12.97,25.6,nan,0.36,0.45,0.86,4.02,2.8,7.08,2.8,3.55,327660000.0,10.85,nan,77910000.0,70420000.0,0.296,nan,8720000.0,0.29,167710000.0,64.25,1.33,8.5,59410000.0,37770000.0,0.17,30240000.0,0.16,4.01,0.16,4.15,2.39,53.33
HALL,"Hallmark Financial Services, Inc.",Finance,Property-Casualty Insurers,n/a,17.99,318558000.0,9.87,12.1,3.09,0.75,1.11,0.83,6.92,7.65,10.76,2.15,11.95,426830000.0,23.62,nan,123240000.0,51200000.0,1.8,156.0,67670000.0,3.73,103450000.0,35.73,0.52,15.98,-16360000.0,10280000.0,0.52,18120000.0,nan,nan,nan,nan,nan,0.0
HALO,"Halozyme Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,16.3,2285000000.0,nan,-36.33,-0.75,12.56,8.74,11.9,-63.44,-23.53,-20.1,-5.12,-16.62,181880000.0,1.26,nan,-8530000.0,-34130000.0,-0.3,nan,287460000.0,1.97,93220000.0,35.85,2.89,1.79,-37670000.0,-20840000.0,1.55,146310000.0,nan,nan,nan,nan,nan,0.0
HLNE,Hamilton Lane Incorporated,Finance,Investment Managers,2017,62.53,3157000000.0,43.2,27.21,2.02,12.45,14.73,7.03,16.12,14.24,42.54,19.27,64.04,253500000.0,10.16,nan,159560000.0,110640000.0,1.44,28.7,58870000.0,2.15,81690000.0,45.94,2.58,4.21,107160000.0,65379999.99999999,1.01,27370000.0,1.1,1.76,0.91,1.47,nan,63.81
HWC,Hancock Whitney Corporation,Finance,Major Banks,n/a,34.43,2872000000.0,8.57,8.03,1.1,2.54,0.88,3.96,nan,30.79,41.25,1.23,11.12,1130000000.0,13.19,nan,1100000000.0,nan,3.99,24.0,567820000.0,6.62,2020000000.0,nan,nan,38.7,357820000.0,nan,1.62,85720000.0,1.08,3.08,1.08,3.18,2.71,27.07
HAFC,Hanmi Financial Corporation,Finance,Major Banks,n/a,17.76,522509000.0,9.67,8.17,1.33,2.6,0.95,2.67,nan,28.67,42.34,1.06,10.22,201230000.0,6.38,nan,201540000.0,nan,1.81,-1.2,169830000.0,5.52,157480000.0,nan,nan,18.4,80570000.0,nan,1.52,30930000.0,0.96,5.36,0.96,5.47,2.64,53.04
HONE,"HarborOne Bancorp, Inc.",Finance,Major Banks,2016,9.81,892444000.0,43.17,40.83,nan,6.08,1.5,5.58,nan,8.78,14.83,0.39,3.58,146760000.0,2.59,nan,134300000.0,nan,0.23,54.1,94770000.0,1.67,357740000.0,nan,nan,6.55,15200000.0,nan,0.62,91070000.0,nan,nan,nan,nan,nan,0.0
HLIT,Harmonic Inc.,Technology,Radio And Television Broadcasting And Communications Equipment,1995,6.54,585147000.0,nan,25.12,1.12,1.54,2.74,1.84,72.18,-7.27,-2.79,-1.28,-12.74,379240000.0,4.33,nan,210070000.0,9660000.0,-0.31,nan,58060000.0,0.65,173670000.0,81.9,1.34,2.38,4390000.0,6080000.0,0.99,89610000.0,nan,nan,nan,nan,nan,0.0
HBIO,"Harvard Bioscience, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,2000,2.38,91679000.0,nan,9.6,1.31,0.76,1.13,1.3,13.23,-0.01,3.14,1.43,0.55,120280000.0,3.21,nan,66980000.00000001,11780000.0,-0.0,nan,4930000.0,0.13,66459999.99999999,82.73,2.52,2.12,3830000.0,5010000.0,2.2,37690000.0,nan,nan,nan,nan,nan,0.0
HCAP,Harvest Capital Credit Corporation,n/a,n/a,n/a,9.75,59398000.0,26.8,9.89,2.7,4.12,0.83,6.93,nan,16.14,52.16,3.57,3.04,14420000.0,2.28,nan,16180000.0,nan,0.37,-89.4,15580000.0,2.57,55030000.0,75.51,10.39,11.89,11430000.0,4230000.0,0.57,6070000.0,0.96,9.64,1.03,10.51,10.92,295.83
HAS,"Hasbro, Inc.",Consumer Non-Durables,Recreational Products/Toys,n/a,110.29,13828000000.0,44.52,20.87,1.69,2.96,8.06,3.1,18.09,6.69,13.27,7.64,17.96,4680000000.0,36.94,nan,2340000000.0,801200000.0,2.46,-77.7,1180000000.0,9.31,1860000000.0,108.46,2.64,13.6,741470000.0,293040000.0,1.35,126200000.0,2.72,2.46,2.62,2.4,2.48,103.63
HA,"Hawaiian Holdings, Inc.",Transportation,Air Freight/Delivery Services,n/a,23.94,1100000000.0,5.19,5.85,-2.7,0.39,1.1,0.6,3.88,7.76,10.64,5.37,22.77,2830000000.0,57.73,nan,767320000.0,438880000.0,4.47,-27.2,539450000.0,11.41,1120000000.0,111.68,0.64,21.19,445960000.0,6530000.0,1.87,47290000.0,0.48,1.93,0.48,2.03,nan,10.76
HWKN,"Hawkins, Inc.",Consumer Durables,Specialty Chemicals,n/a,44.59,452055000.0,18.23,nan,nan,0.82,2.02,1.01,9.54,4.54,6.74,5.86,11.53,553860000.0,52.04,nan,95940000.0,58900000.0,2.35,7.5,5610000.0,0.53,94500000.0,42.3,2.48,21.15,51280000.0,29220000.0,1.09,10690000.0,0.92,2.07,0.91,2.06,2.05,38.72
HIIQ,"Health Insurance Innovations, Inc.",Finance,Specialty Insurers,2013,17.9,246049000.0,22.16,3.85,0.41,0.7,3.18,1.1,11.99,2.92,8.44,5.33,14.11,349070000.0,29.55,nan,351100000.0,32060000.000000004,0.78,27.1,14700000.0,1.2,148640000.0,152.69,1.46,5.45,-3330000.0,-18110000.0,2.56,12260000.0,nan,nan,nan,nan,nan,0.0
HCSG,"Healthcare Services Group, Inc.",Health Care,Hospital/Nursing Management,1983,22.51,1650000000.0,19.89,16.43,3.24,0.85,3.74,0.84,14.61,4.37,5.24,9.23,19.81,1940000000.0,26.21,nan,236840000.0,111250000.0,1.14,-29.5,95690000.0,1.29,49480000.0,11.0,3.36,6.07,72970000.0,66599999.99999999,0.8,74070000.0,0.8,3.53,0.79,3.53,1.96,68.64
HQY,"HealthEquity, Inc.",Miscellaneous,Business Services,2014,57.57,3498000000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HSTM,"HealthStream, Inc.",Technology,"Computer Software: Programming, Data Processing",2000,25.34,848378000.0,58.13,100.68,5.73,3.41,2.47,2.78,22.11,5.71,6.11,2.12,4.1,248720000.0,7.69,nan,135600000.0,31220000.0,0.43,-5.7,161590000.0,4.99,33740000.0,10.23,2.18,10.18,64650000.00000001,15680000.0,0.58,32390000.0,nan,nan,1.0,3.97,nan,0.0
HTLD,"Heartland Express, Inc.",Transportation,Trucking Freight/Courier Services,1986,20.67,1639000000.0,21.09,21.55,0.76,2.83,2.6,2.55,8.59,14.0,13.19,5.81,13.14,579960000.0,7.08,nan,220470000.0,172360000.0,0.98,25.6,205640000.0,2.51,nan,nan,3.65,7.97,148500000.0,19760000.0,1.06,81980000.0,0.08,0.39,0.08,0.39,0.4,8.16
HTLF,"Heartland Financial USA, Inc.",Finance,Major Banks,n/a,42.62,1515000000.0,10.37,10.61,1.05,2.81,1.02,2.45,nan,26.46,37.17,1.22,10.26,538610000.0,15.47,nan,492660000.0,nan,4.07,62.0,662060000.0,18.04,433280000.0,nan,nan,41.48,211360000.0,nan,1.24,34600000.0,0.72,1.65,0.6,1.43,1.1,14.71
HTBX,"Heat Biologics, Inc.",Health Care,Major Pharmaceuticals,2013,0.5,18226000.0,nan,-1.05,nan,3.69,0.82,-0.22,0.05,0.0,-417.4,-38.39,-83.6,4940000.0,0.17,nan,-10440000.0,-20380000.0,-0.654,nan,19480000.0,0.57,nan,1.88,4.5,0.65,-18180000.0,-9860000.0,2.96,34070000.0,nan,nan,nan,nan,nan,0.0
HSII,"Heidrick & Struggles International, Inc.",Technology,Diversified Commercial Services,1999,26.1,496894000.0,9.5,10.24,1.01,0.69,1.73,0.67,5.69,7.53,10.17,7.26,20.53,717610000.0,37.75,nan,209670000.0,84360000.0,2.75,24.6,144010000.0,7.53,116050000.0,40.23,1.49,15.08,88080000.0,61450000.0,1.02,19120000.0,0.6,2.26,0.56,2.17,2.11,20.36
